yyyy,mm,tmax,tmin,af,rain,sun,station
2018.0,2,6.4,0.3,14.0,24.1,117.6,oxford
2018.0,3,9.1,2.5,6.0,87.4,79.0,oxford
2018.0,4,14.2,7.5,0.0,52.8,121.5,oxford
2018.0,5,19.9,8.6,0.0,80.8,234.1,oxford
2018.0,6,22.8,11.6,0.0,2.5,252.2,oxford
2018.0,7,27.4,14.2,0.0,23.2,280.9,oxford
2018.0,8,23.4,,,43.2,198.6,oxford
2018.0,9,20.4,10.0,0.0,30.3,169.8,oxford
2018.0,10,15.6,7.3,2.0,50.1,117.3,oxford
2018.0,11,11.7,5.5,2.0,61.9,82.7,oxford
2018.0,12,10.2,4.7,3.0,71.8,53.8,oxford
2019.0,1,7.2,1.0,16.0,28.6,50.0,oxford
2019.0,2,11.8,2.3,8.0,36.0,127.8,oxford
2019.0,3,12.7,5.1,0.0,37.7,128.3,oxford
2019.0,4,15.1,4.3,5.0,21.7,158.2,oxford
2019.0,5,18.0,7.2,0.0,21.3,203.6,oxford
2019.0,6,20.4,10.7,0.0,99.5,165.4,oxford
2019.0,7,24.5,13.7,0.0,42.9,212.4,oxford
2019.0,8,23.9,13.2,0.0,46.9,215.4,oxford
2019.0,9,20.6,10.4,0.0,77.9,176.5,oxford
2019.0,10,14.5,7.3,0.0,119.9,83.7,oxford
2019.0,11,9.6,4.1,3.0,105.6,55.3,oxford
2019.0,12,9.4,3.6,5.0,88.1,72.7,oxford
2020.0,1,9.6,4.5,3.0,50.0,71.5,oxford
2020.0,2,10.5,3.6,3.0,94.6,88.8,oxford
2020.0,3,11.4,3.0,4.0,39.9,158.7,oxford
2020.0,4,17.8,5.4,1.0,42.9,232.2,oxford
2020.0,5,20.4,7.6,1.0,3.5,322.8,oxford
2020.0,6,21.6,11.6,0.0,67.1,206.1,oxford
2020.0,7,22.5,12.7,0.0,55.2,201.7,oxford
2020.0,8,23.5,14.5,0.0,113.7,172.1,oxford
2020.0,9,20.0,10.2,0.0,26.6,174.7,oxford
2020.0,10,14.2,8.3,0.0,185.3,72.4,oxford
2020.0,11,11.9,6.0,5.0,35.4,62.4,oxford
2020.0,12,8.0,3.1,7.0,99.4,60.7,oxford
2021.0,1,6.6,1.3,13.0,114.6,41.8,oxford
2021.0,2,8.9,2.6,8.0,55.2,73.7,oxford
2021.0,3,11.6,3.9,1.0,29.5,105.8,oxford
2021.0,4,12.5,1.6,8.0,27.1,213.3,oxford
2021.0,5,15.7,6.6,0.0,94.5,159.4,oxford
2021.0,6,21.4,12.2,0.0,68.4,181.8,oxford
2021.0,7,23.7,14.2,0.0,67.7,210.4,oxford
2021.0,8,21.0,13.0,0.0,34.8,143.3,oxford
2021.0,9,21.6,12.1,0.0,43.6,148.8,oxford
2021.0,10,16.2,9.7,0.0,92.2,104.5,oxford
2021.0,11,10.9,4.3,4.0,18.2,73.0,oxford
2021.0,12,9.8,4.9,2.0,67.1,33.4,oxford
2022.0,1,8.4,1.4,12.0,19.9,86.5,oxford
2022.0,2,11.1,4.1,0.0,62.7,99.1,oxford
2022.0,3,12.7,4.0,2.0,40.9,154.3,oxford
2022.0,4,15.3,4.7,3.0,13.8,182.7,oxford
2022.0,5,19.0,9.7,0.0,41.9,202.0,oxford
2022.0,6,21.7,11.0,0.0,50.2,256.8,oxford
2022.0,7,25.9,13.8,0.0,7.1,228.9,oxford
2022.0,8,26.4,14.3,0.0,4.3,247.4,oxford
2022.0,9,20.3,11.2,0.0,55.2,128.8,oxford
2022.0,10,17.9,9.7,0.0,78.7,160.0,oxford
2022.0,11,12.8,7.6,0.0,106.6,84.4,oxford
2022.0,12,7.2,0.8,12.0,66.8,61.3,oxford
2013.0,1,6.4,2.0,8.0,132.5,35.1,paisley
2013.0,2,7.2,0.4,13.0,60.9,96.9,paisley
2013.0,3,6.1,0.1,15.0,32.4,92.8,paisley
2013.0,4,10.9,3.2,5.0,81.7,182.1,paisley
2013.0,5,14.8,6.4,1.0,94.4,176.5,paisley
2013.0,6,18.3,9.6,0.0,35.4,197.5,paisley
2013.0,7,22.4,13.1,0.0,74.5,255.0,paisley
2013.0,8,19.5,11.9,0.0,52.0,138.1,paisley
2013.0,9,16.3,9.6,0.0,78.0,107.9,paisley
2013.0,10,13.8,8.5,0.0,195.7,66.9,paisley
2013.0,11,8.6,1.8,11.0,85.9,72.4,paisley
2013.0,12,9.0,4.0,1.0,235.9,27.1,paisley
2014.0,1,7.2,2.7,2.0,166.8,22.2,paisley
2014.0,2,7.8,3.1,0.0,179.7,40.0,paisley
2014.0,3,10.3,4.0,2.0,121.0,108.2,paisley
2014.0,4,13.7,6.2,1.0,76.1,147.4,paisley
2014.0,5,15.8,8.2,0.0,87.2,123.6,paisley
2014.0,6,19.4,11.0,0.0,50.9,190.2,paisley
2014.0,7,21.4,12.0,0.0,49.4,239.9,paisley
2014.0,8,18.2,10.5,0.0,94.4,186.7,paisley
2014.0,9,18.4,10.6,0.0,15.1,136.2,paisley
2014.0,10,13.9,7.5,0.0,162.1,77.3,paisley
2014.0,11,10.6,4.9,1.0,79.2,57.8,paisley
2014.0,12,7.4,1.7,9.0,175.7,45.9,paisley
2015.0,1,6.6,1.1,10.0,215.6,57.1,paisley
2015.0,2,7.5,1.3,8.0,106.2,77.5,paisley
2015.0,3,9.6,2.6,5.0,145.4,104.6,paisley
2015.0,4,13.3,3.1,3.0,56.4,243.7,paisley
2015.0,5,13.4,5.9,2.0,140.6,197.5,paisley
2015.0,6,17.0,8.8,0.0,71.2,163.7,paisley
2015.0,7,18.2,10.5,0.0,137.0,174.0,paisley
2015.0,8,18.7,10.9,0.0,82.7,161.4,paisley
2015.0,9,16.8,8.0,0.0,29.0,184.2,paisley
2015.0,10,13.9,6.3,0.0,65.8,98.2,paisley
2015.0,11,10.3,5.0,3.0,278.4,28.0,paisley
2015.0,12,9.8,4.2,3.0,274.9,20.1,paisley
2016.0,1,6.9,2.4,8.0,191.6,26.0,paisley
2016.0,2,7.3,0.8,13.0,173.0,80.8,paisley
2016.0,3,10.1,2.9,4.0,72.4,126.9,paisley
2016.0,4,11.5,3.4,3.0,79.8,173.6,paisley
2016.0,5,16.8,7.4,0.0,72.7,251.1,paisley
2016.0,6,19.1,10.7,0.0,57.0,147.4,paisley
2016.0,7,18.7,11.7,0.0,95.7,131.1,paisley
2016.0,8,19.3,11.5,0.0,74.5,144.5,paisley
2016.0,9,17.6,11.3,0.0,135.2,97.5,paisley
2016.0,10,13.6,6.7,0.0,36.4,106.3,paisley
2016.0,11,8.0,1.1,13.0,79.5,78.6,paisley
2016.0,12,9.6,4.1,5.0,96.0,18.8,paisley
2017.0,1,7.6,1.7,14.0,70.5,47.5,paisley
2017.0,2,8.2,3.0,3.0,129.7,34.4,paisley
2017.0,3,11.1,3.8,6.0,101.6,111.7,paisley
2017.0,4,12.5,5.1,2.0,23.0,141.3,paisley
2017.0,5,17.8,8.1,0.0,51.5,253.1,paisley
2017.0,6,17.7,11.2,0.0,119.9,109.0,paisley
2017.0,7,18.8,11.4,0.0,76.4,149.8,paisley
2017.0,8,18.2,11.1,0.0,104.6,134.0,paisley
2017.0,9,16.1,9.6,0.0,105.4,99.9,paisley
2017.0,10,14.0,8.2,1.0,149.4,60.6,paisley
2017.0,11,8.4,2.4,6.0,91.4,73.0,paisley
2017.0,12,7.0,1.2,13.0,105.6,54.8,paisley
2018.0,1,6.0,1.2,10.0,175.1,39.7,paisley
2018.0,2,6.4,0.1,12.0,67.6,94.5,paisley
2018.0,3,7.2,1.3,10.0,70.4,87.4,paisley
2018.0,4,12.0,5.2,1.0,70.1,116.0,paisley
2018.0,5,17.7,7.8,0.0,27.6,232.8,paisley
2018.0,6,20.9,10.5,0.0,59.0,252.4,paisley
2018.0,7,21.6,12.7,0.0,60.0,218.8,paisley
2018.0,8,18.1,11.5,0.0,81.7,110.6,paisley
2018.0,9,15.5,8.9,0.0,100.6,114.9,paisley
2018.0,10,13.0,6.2,2.0,104.9,94.1,paisley
2018.0,11,10.1,4.7,2.0,148.1,46.6,paisley
2018.0,12,8.0,2.8,8.0,98.2,31.8,paisley
2019.0,1,6.8,1.8,13.0,50.3,57.0,paisley
2019.0,2,10.3,3.5,6.0,73.7,74.3,paisley
2019.0,3,10.2,4.6,1.0,146.7,95.7,paisley
2019.0,4,14.3,5.6,1.0,35.3,169.4,paisley
2019.0,5,15.6,6.9,0.0,58.5,191.0,paisley
2019.0,6,18.7,10.9,0.0,58.1,154.0,paisley
2019.0,7,21.1,13.8,0.0,97.0,159.6,paisley
2019.0,8,20.2,13.4,0.0,204.5,148.3,paisley
2019.0,9,17.2,10.3,0.0,113.4,129.4,paisley
2019.0,10,12.2,6.1,4.0,129.9,106.4,paisley
2019.0,11,7.8,2.7,12.0,70.0,59.1,paisley
2019.0,12,8.1,3.7,4.0,172.2,29.6,paisley
2020.0,1,8.8,4.2,3.0,145.6,20.5,paisley
2020.0,2,7.8,2.7,1.0,300.0,60.1,paisley
2020.0,3,9.8,3.3,2.0,97.3,102.3,paisley
2020.0,4,14.6,5.2,0.0,19.3,208.5,paisley
2020.0,5,17.3,7.5,1.0,52.3,244.4,paisley
2020.0,6,19.6,11.7,0.0,114.0,138.2,paisley
2020.0,7,18.2,11.6,0.0,129.9,115.1,paisley
2020.0,8,19.7,12.6,0.0,131.4,134.1,paisley
2020.0,9,16.8,9.5,0.0,103.0,121.7,paisley
2020.0,10,13.0,7.1,0.0,166.4,76.6,paisley
2020.0,11,10.7,6.0,0.0,146.1,29.3,paisley
2020.0,12,7.0,2.5,8.0,133.8,31.6,paisley
2021.0,1,4.8,-0.3,15.0,107.9,61.8,paisley
2021.0,2,7.0,2.3,9.0,123.8,58.7,paisley
2021.0,3,10.7,4.6,0.0,107.8,89.9,paisley
2021.0,4,12.6,2.3,4.0,12.9,249.2,paisley
2021.0,5,14.8,6.1,0.0,67.5,142.0,paisley
2021.0,6,19.7,11.2,0.0,31.5,180.0,paisley
2021.0,7,22.8,13.6,0.0,37.6,197.4,paisley
2021.0,8,20.3,12.4,0.0,79.2,146.8,paisley
2021.0,9,18.6,11.9,0.0,100.4,89.1,paisley
2021.0,10,13.9,8.7,0.0,181.6,67.8,paisley
2021.0,11,10.6,4.9,4.0,72.4,72.1,paisley
2021.0,12,7.4,3.1,3.0,89.1,14.7,paisley
2022.0,1,8.6,4.2,5.0,88.9,44.5,paisley
2022.0,2,8.8,3.4,2.0,229.0,61.5,paisley
2022.0,3,12.4,3.0,7.0,39.6,177.2,paisley
2022.0,4,13.9,5.0,2.0,47.6,169.0,paisley
2022.0,5,16.3,9.6,0.0,83.7,122.6,paisley
2022.0,6,18.9,11.1,0.0,59.4,161.3,paisley
2022.0,7,20.8,13.0,0.0,48.6,171.2,paisley
2022.0,8,20.8,12.4,0.0,73.0,181.6,paisley
2022.0,9,18.1,10.5,0.0,104.4,150.9,paisley
2022.0,10,14.1,9.5,0.0,192.8,62.6,paisley
2022.0,11,11.2,6.5,0.0,131.8,53.4,paisley
2022.0,12,6.1,0.8,11.0,130.6,45.9,paisley
1993.0,1,8.8,2.2,4.0,78.8,49.1,ringway
1993.0,2,7.5,2.3,5.0,13.0,54.5,ringway
1993.0,3,10.1,3.4,5.0,10.5,101.8,ringway
1993.0,4,13.6,5.9,0.0,68.4,134.7,ringway
1993.0,5,15.5,7.1,1.0,61.9,153.1,ringway
1993.0,6,19.1,10.4,0.0,58.0,197.1,ringway
1993.0,7,18.2,11.2,0.0,102.6,133.0,ringway
1993.0,8,18.0,9.9,0.0,79.0,146.3,ringway
1993.0,9,16.1,8.9,0.0,54.7,92.1,ringway
1993.0,10,11.8,4.6,4.0,53.2,120.5,ringway
1993.0,11,7.5,1.1,12.0,41.2,53.6,ringway
1993.0,12,7.6,1.8,8.0,163.9,37.9,ringway
1994.0,1,7.7,1.8,6.0,90.8,53.2,ringway
1994.0,2,5.8,0.3,13.0,39.7,54.6,ringway
1994.0,3,10.5,3.8,3.0,98.5,95.2,ringway
1994.0,4,11.9,4.2,2.0,68.9,176.8,ringway
1994.0,5,14.6,6.8,0.0,26.1,161.4,ringway
1994.0,6,18.1,10.3,0.0,38.8,151.4,ringway
1994.0,7,22.7,12.6,0.0,70.5,223.0,ringway
1994.0,8,19.4,11.6,0.0,43.7,165.7,ringway
1994.0,9,15.7,8.9,0.0,114.6,115.7,ringway
1994.0,10,13.8,6.3,1.0,125.3,108.2,ringway
1994.0,11,12.4,7.6,1.0,93.1,55.4,ringway
1994.0,12,9.0,3.0,5.0,112.1,46.3,ringway
1995.0,1,7.6,1.3,9.0,136.7,55.3,ringway
1995.0,2,9.3,2.8,3.0,97.1,66.5,ringway
1995.0,3,8.9,1.5,12.0,65.4,136.1,ringway
1995.0,4,13.1,5.0,1.0,23.6,174.3,ringway
1995.0,5,16.2,7.1,0.0,44.5,198.4,ringway
1995.0,6,18.7,10.4,0.0,27.9,215.1,ringway
1995.0,7,23.8,14.1,0.0,40.4,238.5,ringway
1995.0,8,24.6,13.8,0.0,17.7,283.8,ringway
1995.0,9,17.5,9.7,0.0,86.2,120.5,ringway
1995.0,10,16.4,9.3,0.0,23.7,125.2,ringway
1995.0,11,10.7,4.8,3.0,44.8,78.6,ringway
1995.0,12,5.0,-0.1,15.0,37.2,49.7,ringway
1996.0,1,6.4,2.8,6.0,15.6,20.8,ringway
1996.0,2,5.9,-0.9,20.0,62.2,73.9,ringway
1996.0,3,7.7,2.0,6.0,24.0,79.2,ringway
1996.0,4,12.9,4.9,2.0,42.1,95.4,ringway
1996.0,5,13.5,5.2,1.0,59.5,174.6,ringway
1996.0,6,18.7,9.5,0.0,47.4,225.9,ringway
1996.0,7,20.3,11.5,0.0,28.7,203.5,ringway
1996.0,8,21.1,12.6,0.0,88.2,164.6,ringway
1996.0,9,17.4,9.8,0.0,37.2,128.4,ringway
1996.0,10,14.7,8.3,0.0,92.6,91.9,ringway
1996.0,11,9.1,2.4,11.0,133.2,71.0,ringway
1996.0,12,5.9,0.4,14.0,46.1,48.2,ringway
1997.0,1,6.0,0.4,15.0,8.2,62.8,ringway
1997.0,2,9.9,3.4,3.0,89.3,56.1,ringway
1997.0,3,12.0,4.4,1.0,36.9,99.6,ringway
1997.0,4,12.9,4.9,4.0,36.4,122.0,ringway
1997.0,5,16.7,7.1,0.0,87.4,226.6,ringway
1997.0,6,17.9,10.2,0.0,112.2,139.2,ringway
1997.0,7,21.1,12.5,0.0,60.2,227.2,ringway
1997.0,8,23.5,14.1,0.0,62.9,192.5,ringway
1997.0,9,17.3,10.7,0.0,43.5,119.0,ringway
1997.0,10,13.7,6.3,3.0,58.9,125.4,ringway
1997.0,11,11.1,6.1,0.0,80.8,31.5,ringway
1997.0,12,8.6,3.2,5.0,88.4,32.5,ringway
1998.0,1,7.8,2.4,6.0,79.2,47.0,ringway
1998.0,2,10.9,4.8,4.0,15.0,67.7,ringway
1998.0,3,11.2,4.8,2.0,106.5,70.1,ringway
1998.0,4,11.2,4.6,4.0,93.8,117.5,ringway
1998.0,5,17.6,9.1,0.0,26.2,186.3,ringway
1998.0,6,17.3,10.7,0.0,126.1,114.9,ringway
1998.0,7,18.2,12.0,0.0,74.8,127.6,ringway
1998.0,8,19.5,12.0,0.0,58.6,164.4,ringway
1998.0,9,18.2,11.3,0.0,44.0,132.8,ringway
1998.0,10,13.4,7.6,0.0,171.4,77.5,ringway
1998.0,11,9.0,3.5,4.0,71.4,55.9,ringway
1998.0,12,8.4,1.9,9.0,50.4,45.6,ringway
1999.0,1,8.3,2.4,6.0,96.4,58.4,ringway
1999.0,2,8.1,2.6,6.0,60.8,69.1,ringway
1999.0,3,10.4,4.5,1.0,59.9,94.5,ringway
1999.0,4,13.4,6.2,4.0,63.0,139.6,ringway
1999.0,5,17.0,9.5,0.0,55.2,140.3,ringway
1999.0,6,17.8,10.3,0.0,67.4,195.4,ringway
1999.0,7,22.4,13.3,0.0,10.4,218.2,ringway
1999.0,8,20.3,12.7,0.0,68.4,141.0,ringway
1999.0,9,19.8,11.9,0.0,110.6,164.6,ringway
1999.0,10,14.4,7.7,0.0,71.2,123.5,ringway
1999.0,11,10.6,4.5,4.0,49.6,67.9,ringway
1999.0,12,7.6,1.8,8.0,144.8,47.3,ringway
2000.0,1,7.8,2.3,6.0,52.2,30.8,ringway
2000.0,2,9.4,3.0,4.0,82.4,79.7,ringway
2000.0,3,10.8,4.2,3.0,39.0,100.9,ringway
2000.0,4,11.9,4.6,1.0,66.6,140.2,ringway
2000.0,5,17.1,8.0,0.0,85.8,223.0,ringway
2000.0,6,18.8,11.1,0.0,84.4,140.6,ringway
2000.0,7,19.4,11.7,0.0,68.4,156.9,ringway
2000.0,8,20.5,12.7,0.0,70.0,167.3,ringway
2000.0,9,18.3,11.2,0.0,115.8,114.5,ringway
2000.0,10,13.3,7.2,0.0,193.6,70.7,ringway
2000.0,11,9.5,4.4,0.0,181.0,33.9,ringway
2000.0,12,7.7,2.9,8.0,71.6,46.5,ringway
2001.0,1,5.9,0.8,9.0,51.4,72.1,ringway
2001.0,2,7.3,0.8,14.0,85.0,69.5,ringway
2001.0,3,8.5,2.1,8.0,33.0,102.8,ringway
2001.0,4,11.0,3.9,1.0,107.0,102.7,ringway
2001.0,5,17.5,8.4,0.0,75.2,202.1,ringway
2001.0,6,18.1,10.3,0.0,28.8,148.4,ringway
2001.0,7,21.3,12.9,0.0,27.6,185.9,ringway
2001.0,8,20.6,12.6,0.0,108.2,171.0,ringway
2001.0,9,16.4,10.3,0.0,83.8,94.6,ringway
2001.0,10,16.5,10.3,0.0,101.2,119.0,ringway
2001.0,11,10.8,4.5,3.0,61.6,41.4,ringway
2001.0,12,6.9,-0.3,18.0,50.8,74.9,ringway
2002.0,1,8.7,2.3,6.0,61.6,40.9,ringway
2002.0,2,10.1,3.9,2.0,142.2,75.0,ringway
2002.0,3,11.3,4.0,3.0,35.0,122.4,ringway
2002.0,4,13.9,5.2,1.0,52.2,184.8,ringway
2002.0,5,15.8,8.6,0.0,103.6,171.3,ringway
2002.0,6,18.3,10.6,0.0,48.6,167.4,ringway
2002.0,7,19.5,11.7,0.0,108.4,147.3,ringway
2002.0,8,20.5,13.2,0.0,106.8,132.4,ringway
2002.0,9,18.5,10.8,0.0,38.0,168.0,ringway
2002.0,10,13.5,6.5,1.0,111.1,92.3,ringway
2002.0,11,11.1,6.1,0.0,108.6,49.7,ringway
2002.0,12,7.5,3.9,3.0,109.6,50.5,ringway
2013.0,1,6.9,1.8,13.0,79.6,61.8,rossonwye
2013.0,2,6.3,0.6,11.0,23.6,59.0,rossonwye
2013.0,3,6.5,-0.3,18.0,78.7,66.9,rossonwye
2013.0,4,12.3,3.8,6.0,23.9,144.0,rossonwye
2013.0,5,16.0,6.3,0.0,70.2,192.6,rossonwye
2013.0,6,19.2,10.3,0.0,23.5,187.4,rossonwye
2013.0,7,25.5,13.8,0.0,32.9,300.8,rossonwye
2013.0,8,22.0,13.0,0.0,39.0,170.8,rossonwye
2013.0,9,18.9,10.4,0.0,49.6,116.9,rossonwye
2013.0,10,16.1,10.0,0.0,184.0,100.2,rossonwye
2013.0,11,10.1,3.3,7.0,44.9,68.4,rossonwye
2013.0,12,10.0,4.2,0.0,120.9,54.5,rossonwye
2014.0,1,8.8,3.2,3.0,180.5,57.7,rossonwye
2014.0,2,9.3,4.0,0.0,168.1,88.1,rossonwye
2014.0,3,12.8,3.5,3.0,43.1,141.2,rossonwye
2014.0,4,15.0,6.3,0.0,42.6,145.2,rossonwye
2014.0,5,17.4,8.7,0.0,95.2,171.9,rossonwye
2014.0,6,21.4,11.3,0.0,57.4,232.6,rossonwye
2014.0,7,23.9,12.7,0.0,30.4,254.1,rossonwye
2014.0,8,19.8,11.3,0.0,110.0,177.9,rossonwye
2014.0,9,20.8,10.8,0.0,19.7,126.1,rossonwye
2014.0,10,16.1,9.7,0.0,93.1,75.9,rossonwye
2014.0,11,11.4,5.8,4.0,113.0,53.3,rossonwye
2014.0,12,9.1,2.0,13.0,35.2,70.7,rossonwye
2015.0,1,8.5,2.0,7.0,73.0,90.9,rossonwye
2015.0,2,7.8,1.2,12.0,35.3,86.1,rossonwye
2015.0,3,11.0,3.4,4.0,38.4,119.9,rossonwye
2015.0,4,15.7,4.7,1.0,14.1,227.9,rossonwye
2015.0,5,16.1,7.5,0.0,70.8,188.9,rossonwye
2015.0,6,20.2,10.0,0.0,19.3,238.8,rossonwye
2015.0,7,21.2,12.2,0.0,42.9,191.8,rossonwye
2015.0,8,20.5,12.2,0.0,92.5,145.4,rossonwye
2015.0,9,18.2,8.0,0.0,36.3,171.4,rossonwye
2015.0,10,15.3,7.5,0.0,38.0,78.0,rossonwye
2015.0,11,12.9,7.4,3.0,65.7,25.9,rossonwye
2015.0,12,13.1,8.3,0.0,125.9,24.9,rossonwye
2016.0,1,9.2,3.1,5.0,115.4,48.2,rossonwye
2016.0,2,9.2,2.1,9.0,81.6,96.5,rossonwye
2016.0,3,10.4,1.9,8.0,68.0,124.3,rossonwye
2016.0,4,12.9,3.6,2.0,42.4,177.6,rossonwye
2016.0,5,18.6,8.1,1.0,57.7,201.0,rossonwye
2016.0,6,20.5,12.2,0.0,80.7,113.3,rossonwye
2016.0,7,22.3,13.0,0.0,10.4,188.0,rossonwye
2016.0,8,22.3,12.8,0.0,49.1,206.2,rossonwye
2016.0,9,20.4,12.6,0.0,56.9,138.8,rossonwye
2016.0,10,15.0,7.1,0.0,23.8,113.3,rossonwye
2016.0,11,9.8,3.0,5.0,112.4,79.5,rossonwye
2016.0,12,9.2,2.2,12.0,34.4,49.2,rossonwye
2017.0,1,7.8,0.9,15.0,60.0,47.9,rossonwye
2017.0,2,9.4,3.7,3.0,37.6,36.6,rossonwye
2017.0,3,13.2,5.0,1.0,58.0,104.4,rossonwye
2017.0,4,15.0,4.5,1.0,8.0,197.1,rossonwye
2017.0,5,18.9,9.0,0.0,75.0,218.6,rossonwye
2017.0,6,21.8,12.5,0.0,75.0,179.2,rossonwye
2017.0,7,22.4,13.0,0.0,63.0,203.3,rossonwye
2017.0,8,20.1,11.7,0.0,49.8,184.8,rossonwye
2017.0,9,18.2,9.8,0.0,45.8,113.5,rossonwye
2017.0,10,16.1,9.8,1.0,38.6,91.6,rossonwye
2017.0,11,11.0,3.3,6.0,37.2,89.8,rossonwye
2017.0,12,8.4,1.9,9.0,98.8,60.2,rossonwye
2018.0,1,8.9,2.7,6.0,70.4,62.2,rossonwye
2018.0,2,6.9,0.6,12.0,22.2,113.6,rossonwye
2018.0,3,8.7,1.6,9.0,139.4,83.0,rossonwye
2018.0,4,14.0,6.8,0.0,73.2,113.7,rossonwye
2018.0,5,19.4,8.1,0.0,80.2,242.6,rossonwye
2018.0,6,22.8,11.7,0.0,9.0,271.6,rossonwye
2018.0,7,26.3,13.7,0.0,36.4,284.2,rossonwye
2018.0,8,21.9,12.5,0.0,63.0,164.7,rossonwye
2018.0,9,18.7,9.9,0.0,44.4,147.7,rossonwye
2018.0,10,15.4,6.0,4.0,56.8,130.3,rossonwye
2018.0,11,11.3,5.3,3.0,74.0,65.2,rossonwye
2018.0,12,10.4,4.9,3.0,78.6,35.8,rossonwye
2019.0,1,7.3,1.7,11.0,25.2,,rossonwye
2019.0,2,11.9,1.8,10.0,40.0,,rossonwye
2019.0,3,12.3,4.9,1.0,66.6,,rossonwye
2019.0,4,14.7,4.8,3.0,75.8,,rossonwye
2019.0,5,17.4,6.8,0.0,43.4,,rossonwye
2019.0,6,19.2,10.8,0.0,140.0,,rossonwye
2019.0,7,23.3,13.4,0.0,36.6,,rossonwye
2019.0,8,22.1,13.2,0.0,77.8,,rossonwye
2019.0,9,19.6,10.7,0.0,84.0,,rossonwye
2019.0,10,14.1,7.1,1.0,139.6,,rossonwye
2019.0,11,9.5,4.1,3.0,115.4,,rossonwye
2019.0,12,9.1,3.2,5.0,95.0,,rossonwye
2020.0,1,9.4,4.3,5.0,73.4,,rossonwye
2020.0,2,10.2,4.0,3.0,162.6,,rossonwye
2020.0,3,11.3,3.0,4.0,40.8,,rossonwye
2020.0,4,17.4,5.4,1.0,44.0,,rossonwye
2020.0,5,19.7,7.3,0.0,4.6,,rossonwye
2020.0,6,20.8,11.5,0.0,86.0,196.5,rossonwye
2020.0,7,21.0,12.3,0.0,33.2,,rossonwye
2020.0,8,22.4,13.8,0.0,123.0,,rossonwye
2020.0,9,19.6,9.9,0.0,27.0,,rossonwye
2020.0,10,13.9,8.0,0.0,133.2,,rossonwye
2020.0,11,11.7,5.3,7.0,58.2,,rossonwye
2020.0,12,8.3,3.1,5.0,174.6,,rossonwye
2021.0,1,6.7,1.1,14.0,96.6,,rossonwye
2021.0,2,8.8,2.4,10.0,68.6,,rossonwye
2021.0,3,11.7,3.6,5.0,33.2,,rossonwye
2021.0,4,13.0,1.6,10.0,19.2,,rossonwye
2021.0,5,15.3,6.6,2.0,144.8,,rossonwye
2021.0,6,21.2,11.6,0.0,38.6,,rossonwye
2021.0,7,23.7,14.0,0.0,72.2,,rossonwye
2021.0,8,20.6,12.5,0.0,32.6,,rossonwye
2021.0,9,21.2,11.8,0.0,82.0,,rossonwye
2021.0,10,15.9,9.9,0.0,131.2,,rossonwye
2021.0,11,11.2,4.3,5.0,9.2,72.2,rossonwye
2021.0,12,9.7,5.1,1.0,58.8,28.8,rossonwye
2022.0,1,8.7,0.7,17.0,16.2,74.3,rossonwye
2022.0,2,11.0,4.4,2.0,86.2,73.6,rossonwye
2022.0,3,12.8,3.4,2.0,35.4,165.6,rossonwye
2022.0,4,15.1,4.5,4.0,16.4,168.7,rossonwye
2022.0,5,18.3,9.2,0.0,35.8,163.0,rossonwye
2022.0,6,20.8,10.7,0.0,50.0,225.9,rossonwye
2022.0,7,24.6,13.0,0.0,22.0,214.6,rossonwye
2022.0,8,25.4,13.3,0.0,27.4,240.1,rossonwye
2022.0,9,19.7,10.4,0.0,48.1,121.4,rossonwye
2022.0,10,17.3,9.7,0.0,94.7,134.4,rossonwye
2022.0,11,12.3,6.5,1.0,150.4,74.1,rossonwye
2022.0,12,7.0,0.8,12.0,65.4,58.4,rossonwye
2013.0,1,6.0,0.6,18.0,73.1,30.5,shawbury
2013.0,2,6.1,-0.2,15.0,51.6,66.9,shawbury
2013.0,3,5.7,-1.0,19.0,64.1,93.4,shawbury
2013.0,4,11.8,2.1,9.0,10.8,139.8,shawbury
2013.0,5,14.7,5.5,0.0,84.0,163.7,shawbury
2013.0,6,18.3,8.4,0.0,28.4,163.0,shawbury
2013.0,7,24.1,12.1,0.0,59.2,257.4,shawbury
2013.0,8,20.8,11.5,0.0,66.2,125.5,shawbury
2013.0,9,17.9,9.3,0.0,33.4,106.4,shawbury
2013.0,10,15.6,9.0,0.0,96.6,75.3,shawbury
2013.0,11,9.5,2.4,8.0,66.0,67.0,shawbury
2013.0,12,9.8,2.4,8.0,54.8,55.3,shawbury
2014.0,1,8.5,1.9,8.0,105.8,51.5,shawbury
2014.0,2,9.0,3.2,2.0,76.6,80.0,shawbury
2014.0,3,12.0,2.4,7.0,41.4,140.0,shawbury
2014.0,4,14.5,5.5,1.0,37.0,140.9,shawbury
2014.0,5,16.4,8.0,0.0,81.4,144.2,shawbury
2014.0,6,19.8,10.0,0.0,51.2,208.7,shawbury
2014.0,7,22.9,11.7,0.0,32.8,248.0,shawbury
2014.0,8,19.0,10.2,0.0,89.2,158.9,shawbury
2014.0,9,19.4,9.1,0.0,17.0,123.9,shawbury
2014.0,10,15.6,7.9,0.0,69.0,71.7,shawbury
2014.0,11,11.1,4.8,6.0,76.8,60.0,shawbury
2014.0,12,8.3,1.4,12.0,72.8,72.1,shawbury
2015.0,1,7.7,0.8,12.0,60.3,73.2,shawbury
2015.0,2,7.2,0.7,12.0,25.4,55.9,shawbury
